n;port443;familia;especie_subespecie_var;categoria
1863;*;Malpighiaceae;Diplopteryssepium;EN
1864;*;Malpighiaceae;Heladenamultiflora;EN
1865;*;Malpighiaceae;Heteropterysadmirabilis;EN
1866;*;Malpighiaceae;Heteropterys aliciae;CR
1867;*;Malpighiaceae;Heteropterysbahiensis;CR
1868;*;Malpighiaceae;Heteropterysbrasiliensis;EN
1869;*;Malpighiaceae;Heteropterysbullata;EN
1870;*;Malpighiaceae;Heteropteryscapixaba;EN
1871;*;Malpighiaceae;Heteropterysconformis;CR
1872;*;Malpighiaceae;Heteropteryscrinigera;VU
1873;*;Malpighiaceae;Heteropterysdusenii;VU
1874;*;Malpighiaceae;Heteropterysfragilis;EN
1875;*;Malpighiaceae;Heteropterys hatschbachii;CR
1876;*;Malpighiaceae;Heteropterysmarginata;EN
1877;*;Malpighiaceae;Heteropterysmegaptera;EN
1878;*;Malpighiaceae;Heteropterysoberdanii;VU
1879;*;Malpighiaceae;Heteropteryssanctorum;CR
1880;;Malpighiaceae;Heteropterys sincorensis;EN
1881;*;Malpighiaceae;Heteropterys ternstroemiifolia;EN
1882;*;Malpighiaceae;Heteropterysthyrsoidea;EN
1883;*;Malpighiaceae;Hiraeabullata;VU
1884;;Malpighiaceae;Janusia diminuta;CR
1885;*;Malpighiaceae;Janusia linearifolia;VU
1885;*;Malpighiaceae;Janusia linearifolia;VU
1886;*;Malpighiaceae;Janusia occhionii;EN
1887;*;Malpighiaceae;Janusia schwannioides;EN
1887;*;Malpighiaceae;Janusia schwannioides;EN
1887;*;Malpighiaceae;Janusia schwannioides;EN
1888;;Malpighiaceae;Lophantherapendula;EN
1889;*;Malpighiaceae;Mezia araujoi;EN
1890;*;Malpighiaceae;Peixotoa adenopoda;EN
1891;*;Malpighiaceae;Peixotoa andersonii;CR
1892;*;Malpighiaceae;Peixotoa bahiana;CR
1893;*;Malpighiaceae;Peixotoa barnebyi;EN
1894;*;Malpighiaceae;Peixotoa catarinensis;EN
1895;*;Malpighiaceae;Peixotoa cipoana;EN
1896;*;Malpighiaceae;Peixotoapsilophylla;VU
1897;;Malpighiaceae;Pterandra evansii;VU
1898;;Malpighiaceae;Stigmaphyllonaffine;VU
1899;*;Malpighiaceae;Stigmaphyllonbradei;CR
1900;*;Malpighiaceae;Stigmaphyllon carautae;CR
1901;*;Malpighiaceae;Stigmaphyllon crenatum;EN
1902;*;Malpighiaceae;Stigmaphyllon glabrum;CR
1903;*;Malpighiaceae;Stigmaphyllon harleyi;EN
1904;*;Malpighiaceae;Stigmaphyllon macedoanum;CR
1905;*;Malpighiaceae;Stigmaphyllon matogrossense;CR
1906;*;Malpighiaceae;Stigmaphyllon vitifolium;CR
1907;*;Malpighiaceae;Thryallis laburnum;VU
1908;*;Malpighiaceae;Thryallis parviflora;EN
1909;*;Malvaceae;Abutilona nodoides;EN
1910;;Malvaceae;Abutilon esculentum;EN
1911;;Malvaceae;Abutilon macrophyllum;CR
1912;*;Malvaceae;Abutilon nigricans;CR
1913;;Malvaceae;Apeiba trombetensis;CR
1914;;Malvaceae;Bastardiopsis grewiifolia;CR
1915;;Malvaceae;Callianthe bezerrae;EN
1915;;Malvaceae;Callianthe bezerrae;EN
1915;;Malvaceae;Callianthe bezerrae;EN
1916;;Malvaceae;Callianthe latipetala;EN
1917;;Malvaceae;Callianthe sellowiana;EN
1918;*;Malvaceae;Calyculogygas uruguayensis;EN
1919;*;Malvaceae;Calyptraemalva catharinensis;EN
1920;;Malvaceae;Catostemma albuquerquei;EN
1921;;Malvaceae;Ceiba crispiflora;EN
1922;;Malvaceae;Ceiba rubriflora;EN
1923;;Malvaceae;Christiana macrodon;EN
1924;;Malvaceae;Eriotheca bahiensis;EN
1925;;Malvaceae;Eriotheca dolichopoda;VU
1926;;Malvaceae;Eriotheca longipedicellata;VU
1927;;Malvaceae;Eriotheca longipes;EN
1927;;Malvaceae;Eriotheca longipes;EN
1928;;Malvaceae;Eriotheca parvifolia;EN
1929;;Malvaceae;Eriotheca saxicola;CR
1930;;Malvaceae;Gayagaudichaudiana;EN
1931;;Malvaceae;Gossypium mustelinum;EN
1932;;Malvaceae;Hibiscuspeterianus;EN
1933;*;Malvaceae;Hochreutinera hasslerana;EN
1934;;Malvaceae;Mollia nitida;VU
1935;*;Malvaceae;Monteiroa smithii;EN
1936;;Malvaceae;Pachira calophylla;EN
1937;;Malvaceae;Pachira moreirae;CR
1938;;Malvaceae;Pachira tocantina;EN
1939;*;Malvaceae;Pavoniaalmasana;EN
1940;;Malvaceae;Pavonia cauliflora;CR
1941;;Malvaceae;Pavonia ciliata;CR
1942;;Malvaceae;Pavonia crassipedicellata;EN
1943;;Malvaceae;Pavonia crispa;CR
1944;;Malvaceae;Pavonia ducke-limae;CR
1945;;Malvaceae;Pouteria samborae;CR
1946;;Malvaceae;Pavonia goetheoides;EN
1947;*;Malvaceae;Pavonia grazielae;VU
1948;*;Malvaceae;Pavonia hatschbachii;EN
1949;;Malvaceae;Pavonia macrobracteolata;CR
1950;;Malvaceae;Pavonia morii;EN
1951;;Malvaceae;Pavonia sancti;CR
1952;;Malvaceae;Pavoniasemiserrata;EN
1953;;Malvaceae;Pavoniaspectabilis;CR
1954;*;Malvaceae;Pavoniaspiciformis;EN
1955;;Malvaceae;Pavonia stipularis;CR
1956;;Malvaceae;Pseudobombax calcicola;EN
1957;;Malvaceae;Pseudobombax petropolitanum;EN
1958;;Malvaceae;Quararibeaangustifolia;EN
1959;;Malvaceae;Waltheriapolyantha;CR
1960;;Marantaceae;Goeppertia dorothyae;CR
1961;;Marantaceae;Goeppertiafatimae;VU
1962;;Marantaceae;Goeppertia reginae;CR
1963;;Marantaceae;Goeppertia sphaerocephala;EN
1964;*;Marantaceae;Goeppertia tuberosa;EN
1965;*;Marantaceae;Goeppertia widgrenii;EN
1966;*;Marantaceae;Ischnosiphon ovatus;EN
1966;*;Marantaceae;Ischnosiphon ovatus;EN
1966;*;Marantaceae;Ischnosiphon ovatus;EN
1967;*;Marantaceae;Saranthecomposita;VU
1968;;Marcgraviaceae;Marcgravia comosa;EN
1969;*;Marchantiaceae;Marchantiaberteroana;EN
1970;*;Marsileaceae;Regnellidium diphyllum;VU
1970;*;Marsileaceae;Regnellidium diphyllum;VU
1971;;Melastomataceae;Bellucia nigricans;VU
1972;*;Melastomataceae;Bertolonia angustifolia;CR
1973;*;Melastomataceae;Bertolonia formosa;CR
1974;*;Melastomataceae;Bertolonia foveolata;EN
1975;*;Melastomataceae;Bertolonia hoehneana;CR
1976;*;Melastomataceae;Bertolonia leuzeana;EN
1976;*;Melastomataceae;Bertolonia leuzeana;EN
1977;;Melastomataceae;Bertoloniaorganensis;CR
1978;*;Melastomataceae;Bertolonia paranaensis;EN
1978;*;Melastomataceae;Bertolonia paranaensis;EN
1979;;Melastomataceae;Bertolonia valenteana;CR
1980;*;Melastomataceae;Cambessedesia atropurpurea;VU
1981;*;Melastomataceae;Cambessedesia gracilis;EN
1982;*;Melastomataceae;Cambessedesia hermogenesii;EN
1983;*;Melastomataceae;Cambessedesia weddellii;VU
1983;*;Melastomataceae;Cambessedesia weddellii;VU
1984;*;Melastomataceae;Cambessedesia wurdackii;VU
1985;*;Melastomataceae;Eriocnema acaulis;EN
1986;*;Melastomataceae;Huberia carvalhoi;EN
1987;;Melastomataceae;Huberia cordifolia;EN
1988;;Melastomataceae;Huberia corymbosa;EN
1989;;Melastomataceae;Huberia edmundoi;CR
1990;*;Melastomataceae;Huberia espiritosantensis;VU
1991;;Melastomataceae;Huberia glazioviana;EN
1991;;Melastomataceae;Huberia glazioviana;EN
1992;;Melastomataceae;Huberiahirsuta;VU
1993;;Melastomataceae;Huberiahuberioides;EN
1994;;Melastomataceae;Huberia limae;VU
1995;;Melastomataceae;Huberiamagdalenensis;VU
1996;;Melastomataceae;Huberia minor;EN
1997;;Melastomataceae;Huberia mourae;VU
1999;;Melastomataceae;Huberia piranii;EN
2000;*;Melastomataceae;Lavoisiera cordata;VU
2001;;Melastomataceae;Lavoisiera nervulosa;EN
2001;;Melastomataceae;Lavoisiera nervulosa;EN
2002;;Melastomataceae;Leandra alpestris;VU
2003;;Melastomataceae;Leandraaltomacaensis;CR
2004;;Melastomataceae;Leandra atroviridis;EN
2005;;Melastomataceae;Leandra breviflora;EN
2006;;Melastomataceae;Leandra chaetocalyx;VU
2007;;Melastomataceae;Leandra cogniauxii;EN
2008;;Melastomataceae;Leandra dentata;EN
2009;;Melastomataceae;Leandra fallacissima;EN
2009;;Melastomataceae;Leandra fallacissima;EN
2010;*;Melastomataceae;Leandra hatschbachii;EN
2011;;Melastomataceae;Leandra loligomorpha;CR
2012;;Melastomataceae;Leandra magdalenensis;EN
2013;;Melastomataceae;Leandra mollis;EN
2014;;Melastomataceae;Leandra mourae;CR
2015;;Melastomataceae;Leandra multisetosa;VU
2016;;Melastomataceae;Leandra niangaeformis;EN
2017;;Melastomataceae;Leandra organensis;EN
2018;;Melastomataceae;Leandra pennipilis;EN
2019;;Melastomataceae;Leandra rubida;VU
2020;;Melastomataceae;Leandra sphaerocarpa;VU
2021;;Melastomataceae;Leandra xantholasia;EN
2021;;Melastomataceae;Leandra xantholasia;EN
2021;;Melastomataceae;Leandra xantholasia;EN
2021;;Melastomataceae;Leandra xantholasia;EN
2022;;Melastomataceae;Macairea cuieirasii;EN
2023;*;Melastomataceae;Marcetia alba;CR
2024;*;Melastomataceae;Marcetia bahiana;EN
2025;*;Melastomataceae;Marcetia formosa;EN
2026;*;Melastomataceae;Marcetia hatschbachii;EN
2027;*;Melastomataceae;Marcetia luetzelburgii;EN
2028;*;Melastomataceae;Marcetia lychnophoroides;EN
2029;*;Melastomataceae;Marcetia nummularia;EN
2030;*;Melastomataceae;Marcetia oxycoccoides;EN
2031;*;Melastomataceae;Marcetia semiriana;EN
2032;*;Melastomataceae;Marcetia shepherdii;EN
2033;*;Melastomataceae;Marcetia viscida;VU
2034;*;Melastomataceae;Meriania calophylla;EN
2035;;Melastomataceae;Meriania calyptrata;EN
2036;;Melastomataceae;Meriania excelsa;CR
2037;;Melastomataceae;Meriania glabra;VU
2038;;Melastomataceae;Meriania glazioviana;EN
2039;;Melastomataceae;Meriania inflata;CR
2040;;Melastomataceae;Meriania longipes;EN
2041;;Melastomataceae;Meriania robusta;EN
2042;*;Melastomataceae;Merianthera burlemarxii;EN
2043;;Melastomataceae;Merianthera eburnea;EN
2044;*;Melastomataceae;Merianthera pulchra;VU
2044;*;Melastomataceae;Merianthera pulchra;VU
2044;*;Melastomataceae;Merianthera pulchra;VU
2045;;Melastomataceae;Merianthera sipolisii;VU
2046;;Melastomataceae;Merianthera verrucosa;EN
2047;*;Melastomataceae;Miconia angelana;VU
2048;;Melastomataceae;Miconiabradeana;EN
2049;*;Melastomataceae;Miconia capixaba;EN
2050;;Melastomataceae;Miconia castaneiflora;VU
2051;;Melastomataceae;Miconia cinerea;CR
2052;*;Melastomataceae;Miconia cipoensis;EN
2053;;Melastomataceae;Miconia comptifolia;EN
2054;;Melastomataceae;Miconia cowanii;EN
2055;;Melastomataceae;Miconia elaeodendron;VU
2056;;Melastomataceae;Miconia laevigata;EN
2057;;Melastomataceae;Miconia lurida;EN
2058;*;Melastomataceae;Miconia mendoncae;VU
2059;;Melastomataceae;Miconia molesta;EN
2060;*;Melastomataceae;Miconia penduliflora;EN
2061;*;Melastomataceae;Miconia picinguabensis;CR
2062;;Melastomataceae;Miconia rondoniensis;EN
2063;;Melastomataceae;Miconia rufipila;CR
2064;;Melastomataceae;Miconia subvernicosa;VU
2065;;Melastomataceae;Miconia umbrosa;EN
2066;;Melastomataceae;Miconia valentinensis;CR
2067;*;Melastomataceae;Microlicia canastrensis;EN
2068;*;Melastomataceae;Microlicia cuspidifolia;CR
2069;*;Melastomataceae;Microlicia flava;EN
2070;*;Melastomataceae;Microlicia glazioviana;EN
2071;*;Melastomataceae;Microlicia humilis;VU
2072;*;Melastomataceae;Microlicia macedoi;EN
2073;*;Melastomataceae;Microlicia microphylla;CR
2074;*;Melastomataceae;Microliciaobtusifolia;EN
2075;*;Melastomataceae;Microlicia psammophila;EN
2076;;Melastomataceae;Mouriri arenicola;CR
2077;;Melastomataceae;Mouriri bahiensis;EN
2078;;Melastomataceae;Mouriri doriana;EN
2079;;Melastomataceae;Mouriri gardneri;VU
2080;;Melastomataceae;Mouriri pranceana;VU
2080;;Melastomataceae;Mouriri pranceana;VU
2081;;Melastomataceae;Mouriri regeliana;EN
2082;;Melastomataceae;Ossaea suprabasalis;EN
2082;;Melastomataceae;Ossaea suprabasalis;EN
2083;*;Melastomataceae;Ossaea warmingiana;VU
2084;;Melastomataceae;Pleiochiton micranthum;VU
2085;;Melastomataceae;Pleiochiton parvifolium;EN
2086;*;Melastomataceae;Pleroma apparicioi;EN
2087;;Melastomataceae;Pleroma axillare;EN
2088;;Melastomataceae;Pleroma benthamianum;EN
2089;*;Melastomataceae;Pleroma bergianum;EN
2090;;Melastomataceae;Pleroma boraceiense;VU
2090;;Melastomataceae;Pleroma boraceiense;VU
2091;*;Melastomataceae;Pleroma boudetii;EN
2092;*;Melastomataceae;Pleroma castellense;CR
2093;;Melastomataceae;Pleroma cleistoflorum;CR
2094;;Melastomataceae;Pleroma cristatum;EN
2095;;Melastomataceae;Pleroma elegans;EN
2096;;Melastomataceae;Pleroma fragae;CR
2097;;Melastomataceae;Pleroma goldenbergii;CR
2098;;Melastomataceae;Pleroma hirsutissimum;CR
2099;*;Melastomataceae;Pleroma integerrimum;EN
2100;;Melastomataceae;Pleroma kuhlmannii;CR
2101;;Melastomataceae;Pleroma maximilianum;EN
2102;*;Melastomataceae;Pleroma minus;VU
2103;;Melastomataceae;Pleroma mirabile;EN
2104;;Melastomataceae;Pleroma pallidum;CR
2105;*;Melastomataceae;Pleromaquartzophilum;EN
2106;*;Melastomataceae;Pleroma riedelianum;EN
2107;;Melastomataceae;Pleroma rigidulum;EN
2108;;Melastomataceae;Pleroma thereminianum;EN
2109;;Melastomataceae;Pleroma virgatum;CR
2110;*;Melastomataceae;Pleroma wurdackianum;VU
2111;*;Melastomataceae;Rhynchantheralatifolia;VU
2112;*;Melastomataceae;Rupestrea carvalhoana;CR
2113;*;Melastomataceae;Rupestrea johnwurdackiana;EN
2114;;Melastomataceae;Tococa macroptera;VU
2115;*;Melastomataceae;Trembleyacalycina;EN
2116;*;Melastomataceae;Trembleyachamissoana;EN
2117;*;Melastomataceae;Trembleya hatschbachii;EN
2118;;Melastomataceae;Trembleyapentagona;VU
2119;;Melastomataceae;Trembleyapithyoides;CR
2120;*;Meliaceae;Cedrela fissilis;VU
2121;*;Meliaceae;Cedrela odorata;VU
2122;;Meliaceae;Guarea gracilis;VU
2123;*;Meliaceae;Swietenia macrophylla;VU
2124;*;Meliaceae;Trichilia blanchetii;VU
2124;*;Meliaceae;Trichilia blanchetii;VU
2125;*;Meliaceae;Trichilia florbranca;CR
2126;*;Meliaceae;Trichilia magnifoliola;VU
2127;*;Meliaceae;Trichilia micropetala;EN
2128;*;Meliaceae;Trichilia stellato-tomentosa;VU
2129;;Menispermaceae;Disciphania sagittaria;EN
2130;;Metteniusaceae;Emmotum floribundum;VU
2131;*;Metzgeriaceae;Metzgeria hegewaldii;EN
2132;*;Microteaceae;Microtea bahiensis;EN
2133;*;Microteaceae;Microtea papilosa;VU
2134;*;Monimiaceae;Macropeplus friburgensis;CR
2135;;Monimiaceae;Mollinedia acutissima;VU
2136;;Monimiaceae;Mollinedia dolichotricha;EN
2137;*;Monimiaceae;Mollinedia eugeniifolia;CR
2138;;Monimiaceae;Mollinedia glaziovii;EN
2139;;Monimiaceae;Mollinedia howeana;EN
2140;;Monimiaceae;Mollinediajorgearum;CR
2141;;Monimiaceae;Mollinediastenophylla;CR
2142;*;Moraceae;Dorsteniaconceptionis;EN
2143;;Moraceae;Dorstenia fischeri;VU
2144;*;Moraceae;Dorstenia hildegardis;CR
2145;;Moraceae;Ficus bonijesulapensis;EN
2145;;Moraceae;Ficus bonijesulapensis;EN
2145;;Moraceae;Ficus bonijesulapensis;EN
2146;;Moraceae;Ficus carautana;EN
2147;;Moraceae;Ficusdiamantina;EN
2148;;Moraceae;Ficus duartei;EN
2149;;Moraceae;Ficushatschbachii;VU
2150;;Moraceae;Ficus holosericea;EN
2150;;Moraceae;Ficus holosericea;EN
2150;;Moraceae;Ficus holosericea;EN
2150;;Moraceae;Ficus holosericea;EN
2151;;Moraceae;Ficuslatipedunculata;CR
2152;;Moraceae;Ficus laureola;VU
2153;*;Moraceae;Maclura brasiliensis;EN
2154;;Moraceae;Sorocea carautana;EN
2155;;Moraceae;Sorocealongipedicellata;CR
2156;*;Myristicaceae;Iryanthera campinae;VU
2157;;Myristicaceae;Iryantheradialyandra;VU
2158;*;Myristicaceae;Virolabicuhyba;EN
2159;;Myristicaceae;Virola crebrinervia;EN
2160;;Myristicaceae;Virolaguggenheimii;EN
2161;;Myristicaceae;Virola malmei;VU
2162;*;Myristicaceae;Virolaparvifolia;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2163;*;Myristicaceae;Virola surinamensis;VU
2164;;Myristicaceae;Virolaurbaniana;VU
2165;*;Myrtaceae;Accara elegans;EN
2166;*;Myrtaceae;Calycolpuslegrandii;VU
2167;;Myrtaceae;Campomanesia anemonea;VU
2168;;Myrtaceae;Campomanesia blanchetiana;CR
2169;;Myrtaceae;Campomanesia costata;EN
2170;*;Myrtaceae;Campomanesia espiritosantensis;EN
2171;*;Myrtaceae;Campomanesiahirsuta;EN
2172;*;Myrtaceae;Campomanesia macrobracteolata;EN
2173;;Myrtaceae;Campomanesia sepalifolia;CR
2174;;Myrtaceae;Curitibaprismatica;VU
2175;;Myrtaceae;Eugenia altissima;EN
2176;;Myrtaceae;Eugeniaamorimii;CR
2177;;Myrtaceae;Eugenia barrana;CR
2177;;Myrtaceae;Eugenia barrana;CR
2178;;Myrtaceae;Eugenia belemitana;VU
2179;;Myrtaceae;Eugeniabinata;CR
2180;;Myrtaceae;Eugenia blanchetiana;EN
2180;;Myrtaceae;Eugenia blanchetiana;EN
2180;;Myrtaceae;Eugenia blanchetiana;EN
2181;*;Myrtaceae;Eugenia blanda;EN
2182;;Myrtaceae;Eugeniabotequimensis;VU
2183;;Myrtaceae;Eugenia brachysepala;VU
2184;*;Myrtaceae;Eugeniabunchosiifolia;VU
2185;;Myrtaceae;Eugeniacaatingicola;EN
2186;;Myrtaceae;Eugenia choriophylla;EN
2187;;Myrtaceae;Eugenia cinerascens;CR
2188;;Myrtaceae;Eugenia circumdata;CR
2189;;Myrtaceae;Eugeniacorcovadensis;EN
2190;;Myrtaceae;Eugenia culicina;CR
2191;;Myrtaceae;Eugenia cymatodes;VU
2192;;Myrtaceae;Eugenia denigrata;EN
2192;;Myrtaceae;Eugenia denigrata;EN
2192;;Myrtaceae;Eugenia denigrata;EN
2193;*;Myrtaceae;Eugeniadisperma;EN
2194;;Myrtaceae;Eugenia espinhacensis;EN
2195;;Myrtaceae;Eugeniafarneyi;CR
2196;;Myrtaceae;Eugeniafissurata;EN
2197;;Myrtaceae;Harpalyce magnibracteata;CR
2198;;Myrtaceae;Eugeniaglabrescens;EN
2199;;Myrtaceae;Eugeniagoiapabana;EN
2200;*;Myrtaceae;Eugeniaguanabarina;CR
2201;;Myrtaceae;Eugeniahatschbachii;VU
2202;*;Myrtaceae;Eugeniahermesiana;CR
2203;;Myrtaceae;Eugeniainversa;EN
2204;;Myrtaceae;Eugeniaischnosceles;CR
2205;*;Myrtaceae;Eugeniaitacarensis;EN
2206;;Myrtaceae;Eugenia itaguahiensis;EN
2207;;Myrtaceae;Eugeniaitajurensis;EN
2208;;Myrtaceae;Eugeniajaneirensis;EN
2209;*;Myrtaceae;Eugeniajoenssonii;EN
2210;;Myrtaceae;Eugenia lacistema;EN
2211;;Myrtaceae;Eugenialagoensis;EN
2212;*;Myrtaceae;Eugenia leonorae;EN
2213;;Myrtaceae;Eugenia longifolia;EN
2214;;Myrtaceae;Eugenialongipetiolata;EN
2215;;Myrtaceae;Eugenia longohypanthiata;EN
2216;;Myrtaceae;Eugeniamacahensis;EN
2217;*;Myrtaceae;Eugenia macrobracteolata;EN
2218;*;Myrtaceae;Eugeniamalacantha;VU
2219;;Myrtaceae;Eugenia marambaiensis;CR
2220;*;Myrtaceae;Eugenia mattosii;EN
2221;;Myrtaceae;Eugeniamembranifolia;VU
2222;;Myrtaceae;Eugenia mollicoma;CR
2223;;Myrtaceae;Eugenia moonioides;EN
2224;*;Myrtaceae;Eugeniamyrciariifolia;EN
2225;;Myrtaceae;Eugenia myrobalana;EN
2226;;Myrtaceae;Eugenianeolaurifolia;EN
2227;;Myrtaceae;Eugenianeoriedeliana;CR
2228;*;Myrtaceae;Eugenianeotristis;EN
2229;;Myrtaceae;Eugenia ochracea;EN
2230;*;Myrtaceae;Eugeniapachyclada;EN
2231;;Myrtaceae;Eugenia pantagensis;VU
2232;;Myrtaceae;Eugenia percrenata;VU
2232;;Myrtaceae;Eugenia percrenata;VU
2232;;Myrtaceae;Eugenia percrenata;VU
2233;;Myrtaceae;Eugenia persicifolia;VU
2234;*;Myrtaceae;Eugeniaperuibensis;CR
2235;;Myrtaceae;Eugeniapithecocephala;CR
2236;*;Myrtaceae;Eugeniapruinosa;EN
2237;*;Myrtaceae;Eugenia pseudomalacantha;EN
2238;;Myrtaceae;Eugeniapulcherrima;VU
2239;;Myrtaceae;Eugenia regia;EN
2240;*;Myrtaceae;Eugenia reitziana;EN
2241;*;Myrtaceae;Eugeniarotundicosta;EN
2242;;Myrtaceae;Eugeniarugosissima;CR
2243;;Myrtaceae;Eugenia ruschiana;CR
2244;;Myrtaceae;Eugeniasalacifolia;EN
2245;*;Myrtaceae;Eugeniasclerocalyx;VU
2246;;Myrtaceae;Eugeniasessilifolia;CR
2247;;Myrtaceae;Eugeniasobraliana;EN
2248;;Myrtaceae;Eugeniasulcatifolia;EN
2249;;Myrtaceae;Eugenia tenuipedunculata;VU
2250;;Myrtaceae;Eugenia theodorae;CR
2251;;Myrtaceae;Eugenia tumescens;CR
2252;;Myrtaceae;Eugenia valsuganana;EN
2253;*;Myrtaceae;Eugenia vattimoana;CR
2254;*;Myrtaceae;Eugenia villaenovae;EN
2255;;Myrtaceae;Eugeniaxanthoxyloides;VU
2256;;Myrtaceae;Myrceugeniabananalensis;CR
2257;*;Myrtaceae;Myrceugeniabracteosa;EN
2258;*;Myrtaceae;Myrceugenia brevipedicellata;EN
2259;*;Myrtaceae;Myrceugeniafoveolata;VU
2260;*;Myrtaceae;Myrceugeniafranciscensis;VU
2261;*;Myrtaceae;Myrceugenia gertii;EN
2262;*;Myrtaceae;Myrceugenia hamoniana;EN
2262;*;Myrtaceae;Myrceugenia hamoniana;EN
2263;*;Myrtaceae;Myrceugeniahatschbachii;EN
2264;*;Myrtaceae;Myrceugeniahoehnei;VU
2265;*;Myrtaceae;Myrceugenia kleinii;VU
2266;*;Myrtaceae;Myrcia almasensis;EN
2267;;Myrtaceae;Myrcia amplexicaulis;EN
2268;;Myrtaceae;Myrcia carioca;VU
2269;;Myrtaceae;Myrcia congestiflora;VU
2270;;Myrtaceae;Myrcia cymatophylla;EN
2271;;Myrtaceae;Myrcia espiritosantensis;EN
2272;*;Myrtaceae;Myrcia fusiformis;VU
2273;*;Myrtaceae;Myrciagilsoniana;EN
2274;*;Myrtaceae;Myrciahexasticha;EN
2275;;Myrtaceae;Myrcia lughadhae;EN
2276;*;Myrtaceae;Myrcia magnifolia;EN
2277;;Myrtaceae;Myrcia martiusiana;EN
2278;*;Myrtaceae;Myrcia neocambessedeana;CR
2279;*;Myrtaceae;Myrcianeosericea;EN
2280;;Myrtaceae;Myrcia pendula;EN
2281;*;Myrtaceae;Myrcia pileata;VU
2282;*;Myrtaceae;Myrcia restingae;EN
2283;;Myrtaceae;Myrcia reticulata;EN
2284;*;Myrtaceae;Myrcia riodocensis;EN
2285;;Myrtaceae;Myrcia robusta;CR
2286;*;Myrtaceae;Myrcia rupicola;EN
2287;;Myrtaceae;Myrcia ruschii;EN
2288;*;Myrtaceae;Myrciaskortzoviana;CR
2289;;Myrtaceae;Myrciastictophylla;CR
2290;;Myrtaceae;Myrcia velutiflora;CR
2291;;Myrtaceae;Myrcia warmingiana;EN
2292;;Myrtaceae;Myrciaria alagoana;EN
2293;;Myrtaceae;Myrciaria evanida;EN
2294;;Myrtaceae;Myrciarialeucadendron;CR
2295;*;Myrtaceae;Myrciariaplinioides;EN
2296;*;Myrtaceae;Neomitranthes amblymitra;EN
2297;*;Myrtaceae;Neomitranthes cordifolia;EN
2298;*;Myrtaceae;Neomitranthesgracilis;EN
2299;*;Myrtaceae;Neomitranthesobtusa;EN
2300;*;Myrtaceae;Neomitranthespedicellata;EN
2301;;Myrtaceae;Neomitranthespereireana;VU
2302;*;Myrtaceae;Neomitranthes stictophylla;EN
2303;*;Myrtaceae;Plinia callosa;EN
2304;;Myrtaceae;Plinia cordifolia;VU
2305;*;Myrtaceae;Plinia edulis;VU
2306;;Myrtaceae;Plinia espinhacensis;EN
2307;*;Myrtaceae;Pliniahatschbachii;EN
2308;;Myrtaceae;Plinialongiacuminata;CR
2309;;Myrtaceae;Plinia marqueteana;EN
2310;;Myrtaceae;Plinia martinellii;EN
2311;*;Myrtaceae;Plinia muricata;EN
2312;*;Myrtaceae;Plinia rara;EN
2313;*;Myrtaceae;Plinia renatiana;EN
2314;;Myrtaceae;Plinia rogersiana;CR (PEX)
2315;;Myrtaceae;Plinia spiciflora;EN
2316;;Myrtaceae;Plinia spiritosantensis;EN
2317;;Myrtaceae;Myrcia inaequiloba;EN
2318;;Myrtaceae;Psidium grazielae;EN
2318;;Myrtaceae;Psidium grazielae;EN
2319;*;Myrtaceae;Psidium reptans;EN
2320;;Myrtaceae;Psidium rotundidiscum;EN
2321;;Myrtaceae;Psidium sessiliflorum;EN
2322;;Myrtaceae;Siphoneugena delicata;VU
2323;*;Myrtaceae;Siphoneugena kuhlmannii;VU
2324;;Myrtaceae;Siphoneugena martinellii;EN
2325;;Nyctaginaceae;Bougainvillea fasciculata;EN
2326;;Nyctaginaceae;Neea alumnorum;EN
2327;;Ochnaceae;Elvasia gigantifolia;VU
2328;*;Ochnaceae;Luxemburgia angustifolia;VU
2329;*;Ochnaceae;Luxemburgia corymbosa;VU
2330;*;Ochnaceae;Luxemburgia flexuosa;VU
2331;;Ochnaceae;Luxemburgia glazioviana;VU
2332;;Ochnaceae;Ouratea campos-portoi;EN
2333;;Ochnaceae;Ouratea cauliflora;VU
2334;;Ochnaceae;Ouratea chrysopetala;VU
2335;;Ochnaceae;Ouratea conduplicata;EN
2335;;Ochnaceae;Ouratea conduplicata;EN
2336;;Ochnaceae;Ouratea grandifolia;EN
2337;*;Ochnaceae;Ouratea hatschbachii;EN
2337;*;Ochnaceae;Ouratea hatschbachii;EN
2338;;Ochnaceae;Ouratea miersii;EN
2339;;Ochnaceae;Ouratea pycnostachys;EN
2340;;Ochnaceae;Ouratea robusta;EN
2341;;Ochnaceae;Ourateaxerophila;VU
2342;*;Ochnaceae;Sauvagesia nitida;VU
2343;;Ochnaceae;Wallaceamultiflora;EN
2344;;Olacaceae;Dulacia egleri;EN
2345;;Olacaceae;Dulacia gardneriana;EN
