"n";"port443";"familia";"especie_subespecie_var";"categoria"
1858;"";"Malpighiaceae";"Byrsonimaspinensis";"EN"
1859;"";"Malpighiaceae";"Byrsonima vernicosa";"VU"
1860;"*";"Malpighiaceae";"Camarea elongata";"VU"
1861;"*";"Malpighiaceae";"Camareahumifusa";"EN"
1862;"*";"Malpighiaceae";"Camarealinearifolia";"CR"
1863;"*";"Malpighiaceae";"Diplopteryssepium";"EN"
1864;"*";"Malpighiaceae";"Heladenamultiflora";"EN"
1865;"*";"Malpighiaceae";"Heteropterysadmirabilis";"EN"
1866;"*";"Malpighiaceae";"Heteropterysaliciae";"CR"
1867;"*";"Malpighiaceae";"Heteropterysbahiensis";"CR"
1868;"*";"Malpighiaceae";"Heteropterysbrasiliensis";"EN"
1869;"*";"Malpighiaceae";"Heteropterysbullata";"EN"
1870;"*";"Malpighiaceae";"Heteropteryscapixaba";"EN"
1871;"*";"Malpighiaceae";"Heteropterysconformis";"CR"
1872;"*";"Malpighiaceae";"Heteropteryscrinigera";"VU"
1873;"*";"Malpighiaceae";"Heteropterysdusenii";"VU"
1874;"*";"Malpighiaceae";"Heteropterysfragilis";"EN"
1875;"*";"Malpighiaceae";"Heteropterys hatschbachii";"CR"
1876;"*";"Malpighiaceae";"Heteropterysmarginata";"EN"
1877;"*";"Malpighiaceae";"Heteropterysmegaptera";"EN"
1878;"*";"Malpighiaceae";"Heteropterysoberdanii";"VU"
1879;"*";"Malpighiaceae";"Heteropteryssanctorum";"CR"
1880;"";"Malpighiaceae";"Heteropteryssincorensis";"EN"
1881;"*";"Malpighiaceae";"Heteropterys ternstroemiifolia";"EN"
1882;"*";"Malpighiaceae";"Heteropterysthyrsoidea";"EN"
1883;"*";"Malpighiaceae";"Hiraeabullata";"VU"
1884;"";"Malpighiaceae";"Janusia diminuta";"CR"
1885;"*";"Malpighiaceae";"Janusialinearifolia";"VU"
1886;"*";"Malpighiaceae";"Janusia occhionii";"EN"
1887;"*";"Malpighiaceae";"Janusiaschwannioides";"EN"
1888;"";"Malpighiaceae";"Lophantherapendula";"EN"
1889;"*";"Malpighiaceae";"Mezia araujoi";"EN"
1890;"*";"Malpighiaceae";"Peixotoaadenopoda";"EN"
1891;"*";"Malpighiaceae";"Peixotoaandersonii";"CR"
1892;"*";"Malpighiaceae";"Peixotoa bahiana";"CR"
1893;"*";"Malpighiaceae";"Peixotoa barnebyi";"EN"
1894;"*";"Malpighiaceae";"Peixotoa catarinensis";"EN"
1895;"*";"Malpighiaceae";"Peixotoa cipoana";"EN"
1896;"*";"Malpighiaceae";"Peixotoapsilophylla";"VU"
1897;"";"Malpighiaceae";"Pterandra evansii";"VU"
1898;"";"Malpighiaceae";"Stigmaphyllonaffine";"VU"
1899;"*";"Malpighiaceae";"Stigmaphyllonbradei";"CR"
1900;"*";"Malpighiaceae";"Stigmaphylloncarautae";"CR"
1901;"*";"Malpighiaceae";"Stigmaphylloncrenatum";"EN"
1902;"*";"Malpighiaceae";"Stigmaphyllonglabrum";"CR"
1903;"*";"Malpighiaceae";"Stigmaphyllonharleyi";"EN"
1904;"*";"Malpighiaceae";"Stigmaphyllon macedoanum";"CR"
1905;"*";"Malpighiaceae";"Stigmaphyllon matogrossense";"CR"
1906;"*";"Malpighiaceae";"Stigmaphyllonvitifolium";"CR"
1907;"*";"Malpighiaceae";"Thryallislaburnum";"VU"
1908;"*";"Malpighiaceae";"Thryallisparviflora";"EN"
1909;"*";"Malvaceae";"Abutilonanodoides";"EN"
1910;"";"Malvaceae";"Abutilon esculentum";"EN"
1911;"";"Malvaceae";"Abutilon macrophyllum";"CR"
1912;"*";"Malvaceae";"Abutilonnigricans";"CR"
1913;"";"Malvaceae";"Apeiba trombetensis";"CR"
1914;"";"Malvaceae";"Bastardiopsisgrewiifolia";"CR"
1915;"";"Malvaceae";"Callianthebezerrae";"EN"
1916;"";"Malvaceae";"Callianthelatipetala";"EN"
1917;"";"Malvaceae";"Callianthesellowiana";"EN"
1918;"*";"Malvaceae";"Calyculogygas uruguayensis";"EN"
1919;"*";"Malvaceae";"Calyptraemalva catharinensis";"EN"
1920;"";"Malvaceae";"Catostemma albuquerquei";"EN"
1921;"";"Malvaceae";"Ceiba crispiflora";"EN"
1922;"";"Malvaceae";"Ceiba rubriflora";"EN"
1923;"";"Malvaceae";"Christianamacrodon";"EN"
1924;"";"Malvaceae";"Eriothecabahiensis";"EN"
1925;"";"Malvaceae";"Eriothecadolichopoda";"VU"
1926;"";"Malvaceae";"Eriotheca longipedicellata";"VU"
1927;"";"Malvaceae";"Eriothecalongipes";"EN"
1928;"";"Malvaceae";"Eriothecaparvifolia";"EN"
1929;"";"Malvaceae";"Eriothecasaxicola";"CR"
1930;"";"Malvaceae";"Gayagaudichaudiana";"EN"
1931;"";"Malvaceae";"Gossypium mustelinum";"EN"
1932;"";"Malvaceae";"Hibiscuspeterianus";"EN"
1933;"*";"Malvaceae";"Hochreutinera hasslerana";"EN"
1934;"";"Malvaceae";"Mollia nitida";"VU"
1935;"*";"Malvaceae";"Monteiroa smithii";"EN"
1936;"";"Malvaceae";"Pachira calophylla";"EN"
1937;"";"Malvaceae";"Pachira moreirae";"CR"
1938;"";"Malvaceae";"Pachira tocantina";"EN"
1939;"*";"Malvaceae";"Pavoniaalmasana";"EN"
1940;"";"Malvaceae";"Pavonia cauliflora";"CR"
1941;"";"Malvaceae";"Pavonia ciliata";"CR"
1942;"";"Malvaceae";"Pavonia crassipedicellata";"EN"
1943;"";"Malvaceae";"Pavonia crispa";"CR"
1944;"";"Malvaceae";"Pavoniaducke-limae";"CR"
1945;"";"Malvaceae";"Pavoniagerleniae";"CR"
1946;"";"Malvaceae";"Pavoniagoetheoides";"EN"
1947;"*";"Malvaceae";"Pavoniagrazielae";"VU"
1948;"*";"Malvaceae";"Pavoniahatschbachii";"EN"
1949;"";"Malvaceae";"Pavonia macrobracteolata";"CR"
1950;"";"Malvaceae";"Pavonia morii";"EN"
1951;"";"Malvaceae";"Pavonia sancti";"CR"
1952;"";"Malvaceae";"Pavoniasemiserrata";"EN"
1953;"";"Malvaceae";"Pavoniaspectabilis";"CR"
1954;"*";"Malvaceae";"Pavoniaspiciformis";"EN"
1955;"";"Malvaceae";"Pavoniastipularis";"CR"
1956;"";"Malvaceae";"Pseudobombax calcicola";"EN"
1957;"";"Malvaceae";"Pseudobombax petropolitanum";"EN"
1958;"";"Malvaceae";"Quararibeaangustifolia";"EN"
1959;"";"Malvaceae";"Waltheriapolyantha";"CR"
1960;"";"Marantaceae";"Goeppertiadorothyae";"CR"
1961;"";"Marantaceae";"Goeppertiafatimae";"VU"
1962;"";"Marantaceae";"Goeppertia reginae";"CR"
1963;"";"Marantaceae";"Goeppertia sphaerocephala";"EN"
1964;"*";"Marantaceae";"Goeppertia tuberosa";"EN"
1965;"*";"Marantaceae";"Goeppertia widgrenii";"EN"
1966;"*";"Marantaceae";"Ischnosiphonovatus";"EN"
1967;"*";"Marantaceae";"Saranthecomposita";"VU"
1968;"";"Marcgraviaceae";"Marcgravia comosa";"EN"
1969;"*";"Marchantiaceae";"Marchantiaberteroana";"EN"
1970;"*";"Marsileaceae";"Regnellidiumdiphyllum";"VU"
1971;"";"Melastomataceae";"Bellucianigricans";"VU"
1972;"*";"Melastomataceae";"Bertoloniaangustifolia";"CR"
1973;"*";"Melastomataceae";"Bertoloniaformosa";"CR"
1974;"*";"Melastomataceae";"Bertoloniafoveolata";"EN"
1975;"*";"Melastomataceae";"Bertoloniahoehneana";"CR"
1976;"*";"Melastomataceae";"Bertolonialeuzeana";"EN"
1977;"";"Melastomataceae";"Bertoloniaorganensis";"CR"
1978;"*";"Melastomataceae";"Bertoloniaparanaensis";"EN"
1979;"";"Melastomataceae";"Bertolonia valenteana";"CR"
1980;"*";"Melastomataceae";"Cambessedesia atropurpurea";"VU"
1981;"*";"Melastomataceae";"Cambessedesiagracilis";"EN"
1982;"*";"Melastomataceae";"Cambessedesia hermogenesii";"EN"
1983;"*";"Melastomataceae";"Cambessedesiaweddellii";"VU"
1984;"*";"Melastomataceae";"Cambessedesia wurdackii";"VU"
1985;"*";"Melastomataceae";"Eriocnemaacaulis";"EN"
1986;"*";"Melastomataceae";"Huberia carvalhoi";"EN"
1987;"";"Melastomataceae";"Huberia cordifolia";"EN"
1988;"";"Melastomataceae";"Huberia corymbosa";"EN"
1989;"";"Melastomataceae";"Huberia edmundoi";"CR"
1990;"*";"Melastomataceae";"Huberia espiritosantensis";"VU"
1991;"";"Melastomataceae";"Huberiaglazioviana";"EN"
1992;"";"Melastomataceae";"Huberiahirsuta";"VU"
1993;"";"Melastomataceae";"Huberiahuberioides";"EN"
1994;"";"Melastomataceae";"Huberia limae";"VU"
1995;"";"Melastomataceae";"Huberiamagdalenensis";"VU"
1996;"";"Melastomataceae";"Huberia minor";"EN"
1997;"";"Melastomataceae";"Huberia mourae";"VU"
1999;"";"Melastomataceae";"Huberiapiranii";"EN"
2000;"*";"Melastomataceae";"Lavoisieracordata";"VU"
2001;"";"Melastomataceae";"Lavoisieranervulosa";"EN"
2002;"";"Melastomataceae";"Leandraalpestris";"VU"
2003;"";"Melastomataceae";"Leandraaltomacaensis";"CR"
2004;"";"Melastomataceae";"Leandraatroviridis";"EN"
2005;"";"Melastomataceae";"Leandrabreviflora";"EN"
2006;"";"Melastomataceae";"Leandrachaetocalyx";"VU"
2007;"";"Melastomataceae";"Leandra cogniauxii";"EN"
2008;"";"Melastomataceae";"Leandradentata";"EN"
2009;"";"Melastomataceae";"Leandrafallacissima";"EN"
2010;"*";"Melastomataceae";"Leandrahatschbachii";"EN"
2011;"";"Melastomataceae";"Leandraloligomorpha";"CR"
2012;"";"Melastomataceae";"Leandramagdalenensis";"EN"
2013;"";"Melastomataceae";"Leandra mollis";"EN"
2014;"";"Melastomataceae";"Leandra mourae";"CR"
2015;"";"Melastomataceae";"Leandramultisetosa";"VU"
2016;"";"Melastomataceae";"Leandraniangaeformis";"EN"
2017;"";"Melastomataceae";"Leandraorganensis";"EN"
2018;"";"Melastomataceae";"Leandrapennipilis";"EN"
2019;"";"Melastomataceae";"Leandra rubida";"VU"
2020;"";"Melastomataceae";"Leandrasphaerocarpa";"VU"
2021;"";"Melastomataceae";"Leandraxantholasia";"EN"
2022;"";"Melastomataceae";"Macairea cuieirasii";"EN"
2023;"*";"Melastomataceae";"Marcetia alba";"CR"
2024;"*";"Melastomataceae";"Marcetia bahiana";"EN"
2025;"*";"Melastomataceae";"Marcetia formosa";"EN"
2026;"*";"Melastomataceae";"Marcetiahatschbachii";"EN"
2027;"*";"Melastomataceae";"Marcetialuetzelburgii";"EN"
2028;"*";"Melastomataceae";"Marcetialychnophoroides";"EN"
2029;"*";"Melastomataceae";"Marcetianummularia";"EN"
2030;"*";"Melastomataceae";"Marcetiaoxycoccoides";"EN"
2031;"*";"Melastomataceae";"Marcetiasemiriana";"EN"
2032;"*";"Melastomataceae";"Marcetiashepherdii";"EN"
2033;"*";"Melastomataceae";"Marcetia viscida";"VU"
2034;"*";"Melastomataceae";"Meriania calophylla";"EN"
2035;"";"Melastomataceae";"Meriania calyptrata";"EN"
2036;"";"Melastomataceae";"Meriania excelsa";"CR"
2037;"";"Melastomataceae";"Meriania glabra";"VU"
2038;"";"Melastomataceae";"Merianiaglazioviana";"EN"
2039;"";"Melastomataceae";"Meriania inflata";"CR"
2040;"";"Melastomataceae";"Meriania longipes";"EN"
2041;"";"Melastomataceae";"Meriania robusta";"EN"
2042;"*";"Melastomataceae";"Meriantheraburlemarxii";"EN"
2043;"";"Melastomataceae";"Merianthera eburnea";"EN"
2044;"*";"Melastomataceae";"Meriantherapulchra";"VU"
2045;"";"Melastomataceae";"Meriantherasipolisii";"VU"
2046;"";"Melastomataceae";"Merianthera verrucosa";"EN"
2047;"*";"Melastomataceae";"Miconia angelana";"VU"
2048;"";"Melastomataceae";"Miconiabradeana";"EN"
2049;"*";"Melastomataceae";"Miconia capixaba";"EN"
2050;"";"Melastomataceae";"Miconia castaneiflora";"VU"
2051;"";"Melastomataceae";"Miconia cinerea";"CR"
2052;"*";"Melastomataceae";"Miconia cipoensis";"EN"
2053;"";"Melastomataceae";"Miconia comptifolia";"EN"
2054;"";"Melastomataceae";"Miconia cowanii";"EN"
2055;"";"Melastomataceae";"Miconia elaeodendron";"VU"
2056;"";"Melastomataceae";"Miconialaevigata";"EN"
2057;"";"Melastomataceae";"Miconia lurida";"EN"
2058;"*";"Melastomataceae";"Miconia mendoncae";"VU"
2059;"";"Melastomataceae";"Miconia molesta";"EN"
2060;"*";"Melastomataceae";"Miconiapenduliflora";"EN"
2061;"*";"Melastomataceae";"Miconiapicinguabensis";"CR"
2062;"";"Melastomataceae";"Miconia rondoniensis";"EN"
2063;"";"Melastomataceae";"Miconia rufipila";"CR"
2064;"";"Melastomataceae";"Miconiasubvernicosa";"VU"
2065;"";"Melastomataceae";"Miconia umbrosa";"EN"
2066;"";"Melastomataceae";"Miconia valentinensis";"CR"
2067;"*";"Melastomataceae";"Microlicia canastrensis";"EN"
2068;"*";"Melastomataceae";"Microlicia cuspidifolia";"CR"
2069;"*";"Melastomataceae";"Microlicia flava";"EN"
2070;"*";"Melastomataceae";"Microliciaglazioviana";"EN"
2071;"*";"Melastomataceae";"Microlicia humilis";"VU"
2072;"*";"Melastomataceae";"Microlicia macedoi";"EN"
2073;"*";"Melastomataceae";"Microlicia microphylla";"CR"
2074;"*";"Melastomataceae";"Microliciaobtusifolia";"EN"
2075;"*";"Melastomataceae";"Microliciapsammophila";"EN"
2076;"";"Melastomataceae";"Mouririarenicola";"CR"
2077;"";"Melastomataceae";"Mouriribahiensis";"EN"
2078;"";"Melastomataceae";"Mouriri doriana";"EN"
2079;"";"Melastomataceae";"Mouriri gardneri";"VU"
2080;"";"Melastomataceae";"Mouriripranceana";"VU"
2081;"";"Melastomataceae";"Mouriri regeliana";"EN"
2082;"";"Melastomataceae";"Ossaeasuprabasalis";"EN"
2083;"*";"Melastomataceae";"Ossaea warmingiana";"VU"
2084;"";"Melastomataceae";"Pleiochiton micranthum";"VU"
2085;"";"Melastomataceae";"Pleiochitonparvifolium";"EN"
2086;"*";"Melastomataceae";"Pleromaapparicioi";"EN"
2087;"";"Melastomataceae";"Pleroma axillare";"EN"
2088;"";"Melastomataceae";"Pleromabenthamianum";"EN"
2089;"*";"Melastomataceae";"Pleromabergianum";"EN"
2090;"";"Melastomataceae";"Pleromaboraceiense";"VU"
2091;"*";"Melastomataceae";"Pleroma boudetii";"EN"
2092;"*";"Melastomataceae";"Pleroma castellense";"CR"
2093;"";"Melastomataceae";"Pleroma cleistoflorum";"CR"
2094;"";"Melastomataceae";"Pleroma cristatum";"EN"
2095;"";"Melastomataceae";"Pleroma elegans";"EN"
2096;"";"Melastomataceae";"Pleroma fragae";"CR"
2097;"";"Melastomataceae";"Pleromagoldenbergii";"CR"
2098;"";"Melastomataceae";"Pleromahirsutissimum";"CR"
2099;"*";"Melastomataceae";"Pleromaintegerrimum";"EN"
2100;"";"Melastomataceae";"Pleroma kuhlmannii";"CR"
2101;"";"Melastomataceae";"Pleroma maximilianum";"EN"
2102;"*";"Melastomataceae";"Pleroma minus";"VU"
2103;"";"Melastomataceae";"Pleroma mirabile";"EN"
2104;"";"Melastomataceae";"Pleroma pallidum";"CR"
2105;"*";"Melastomataceae";"Pleromaquartzophilum";"EN"
2106;"*";"Melastomataceae";"Pleroma riedelianum";"EN"
2107;"";"Melastomataceae";"Pleroma rigidulum";"EN"
2108;"";"Melastomataceae";"Pleroma thereminianum";"EN"
2109;"";"Melastomataceae";"Pleroma virgatum";"CR"
2110;"*";"Melastomataceae";"Pleroma wurdackianum";"VU"
2111;"*";"Melastomataceae";"Rhynchantheralatifolia";"VU"
2112;"*";"Melastomataceae";"Rupestrea carvalhoana";"CR"
2113;"*";"Melastomataceae";"Rupestrea johnwurdackiana";"EN"
2114;"";"Melastomataceae";"Tococa macroptera";"VU"
2115;"*";"Melastomataceae";"Trembleyacalycina";"EN"
2116;"*";"Melastomataceae";"Trembleyachamissoana";"EN"
2117;"*";"Melastomataceae";"Trembleyahatschbachii";"EN"
2118;"";"Melastomataceae";"Trembleyapentagona";"VU"
2119;"";"Melastomataceae";"Trembleyapithyoides";"CR"
2120;"*";"Meliaceae";"Cedrelafissilis";"VU"
2121;"*";"Meliaceae";"Cedrelaodorata";"VU"
2122;"";"Meliaceae";"Guarea gracilis";"VU"
2123;"*";"Meliaceae";"Swieteniamacrophylla";"VU"
2124;"*";"Meliaceae";"Trichiliablanchetii";"VU"
2125;"*";"Meliaceae";"Trichiliaflorbranca";"CR"
2126;"*";"Meliaceae";"Trichiliamagnifoliola";"VU"
2127;"*";"Meliaceae";"Trichiliamicropetala";"EN"
2128;"*";"Meliaceae";"Trichilia stellato-tomentosa";"VU"
2129;"";"Menispermaceae";"Disciphaniasagittaria";"EN"
2130;"";"Metteniusaceae";"Emmotumfloribundum";"VU"
2131;"*";"Metzgeriaceae";"Metzgeriahegewaldii";"EN"
2132;"*";"Microteaceae";"Microteabahiensis";"EN"
2133;"*";"Microteaceae";"Microtea papilosa";"VU"
2134;"*";"Monimiaceae";"Macropeplusfriburgensis";"CR"
2135;"";"Monimiaceae";"Mollinediaacutissima";"VU"
2136;"";"Monimiaceae";"Mollinediadolichotricha";"EN"
2137;"*";"Monimiaceae";"Mollinedia eugeniifolia";"CR"
2138;"";"Monimiaceae";"Mollinediaglaziovii";"EN"
2139;"";"Monimiaceae";"Mollinediahoweana";"EN"
2140;"";"Monimiaceae";"Mollinediajorgearum";"CR"
2141;"";"Monimiaceae";"Mollinediastenophylla";"CR"
2142;"*";"Moraceae";"Dorsteniaconceptionis";"EN"
2143;"";"Moraceae";"Dorsteniafischeri";"VU"
2144;"*";"Moraceae";"Dorsteniahildegardis";"CR"
2145;"";"Moraceae";"Ficusbonijesulapensis";"EN"
2146;"";"Moraceae";"Ficus carautana";"EN"
2147;"";"Moraceae";"Ficusdiamantina";"EN"
2148;"";"Moraceae";"Ficus duartei";"EN"
2149;"";"Moraceae";"Ficushatschbachii";"VU"
2150;"";"Moraceae";"Ficusholosericea";"EN"
2151;"";"Moraceae";"Ficuslatipedunculata";"CR"
2152;"";"Moraceae";"Ficus laureola";"VU"
2153;"*";"Moraceae";"Maclurabrasiliensis";"EN"
2154;"";"Moraceae";"Sorocea carautana";"EN"
2155;"";"Moraceae";"Sorocealongipedicellata";"CR"
2156;"*";"Myristicaceae";"Iryanthera campinae";"VU"
2157;"";"Myristicaceae";"Iryantheradialyandra";"VU"
2158;"*";"Myristicaceae";"Virolabicuhyba";"EN"
2159;"";"Myristicaceae";"Virola crebrinervia";"EN"
2160;"";"Myristicaceae";"Virolaguggenheimii";"EN"
2161;"";"Myristicaceae";"Virola malmei";"VU"
2162;"*";"Myristicaceae";"Virolaparvifolia";"VU"
2163;"*";"Myristicaceae";"Virolasurinamensis";"VU"
2164;"";"Myristicaceae";"Virolaurbaniana";"VU"
2165;"*";"Myrtaceae";"Accara elegans";"EN"
2166;"*";"Myrtaceae";"Calycolpuslegrandii";"VU"
2167;"";"Myrtaceae";"Campomanesia anemonea";"VU"
2168;"";"Myrtaceae";"Campomanesia blanchetiana";"CR"
2169;"";"Myrtaceae";"Campomanesiacostata";"EN"
2170;"*";"Myrtaceae";"Campomanesia espiritosantensis";"EN"
2171;"*";"Myrtaceae";"Campomanesiahirsuta";"EN"
2172;"*";"Myrtaceae";"Campomanesia macrobracteolata";"EN"
2173;"";"Myrtaceae";"Campomanesia sepalifolia";"CR"
2174;"";"Myrtaceae";"Curitibaprismatica";"VU"
2175;"";"Myrtaceae";"Eugeniaaltissima";"EN"
2176;"";"Myrtaceae";"Eugeniaamorimii";"CR"
2177;"";"Myrtaceae";"Eugeniabarrana";"CR"
2178;"";"Myrtaceae";"Eugeniabelemitana";"VU"
2179;"";"Myrtaceae";"Eugeniabinata";"CR"
2180;"";"Myrtaceae";"Eugeniablanchetiana";"EN"
2181;"*";"Myrtaceae";"Eugeniablanda";"EN"
2182;"";"Myrtaceae";"Eugeniabotequimensis";"VU"
2183;"";"Myrtaceae";"Eugeniabrachysepala";"VU"
2184;"*";"Myrtaceae";"Eugeniabunchosiifolia";"VU"
2185;"";"Myrtaceae";"Eugeniacaatingicola";"EN"
2186;"";"Myrtaceae";"Eugeniachoriophylla";"EN"
2187;"";"Myrtaceae";"Eugenia cinerascens";"CR"
2188;"";"Myrtaceae";"Eugenia circumdata";"CR"
2189;"";"Myrtaceae";"Eugeniacorcovadensis";"EN"
2190;"";"Myrtaceae";"Eugenia culicina";"CR"
2191;"";"Myrtaceae";"Eugenia cymatodes";"VU"
2192;"";"Myrtaceae";"Eugeniadenigrata";"EN"
2193;"*";"Myrtaceae";"Eugeniadisperma";"EN"
2194;"";"Myrtaceae";"Eugeniaespinhacensis";"EN"
2195;"";"Myrtaceae";"Eugeniafarneyi";"CR"
2196;"";"Myrtaceae";"Eugeniafissurata";"EN"
2197;"";"Myrtaceae";"Eugeniagastropogena";"CR"
2198;"";"Myrtaceae";"Eugeniaglabrescens";"EN"
2199;"";"Myrtaceae";"Eugeniagoiapabana";"EN"
2200;"*";"Myrtaceae";"Eugeniaguanabarina";"CR"
2201;"";"Myrtaceae";"Eugeniahatschbachii";"VU"
2202;"*";"Myrtaceae";"Eugeniahermesiana";"CR"
2203;"";"Myrtaceae";"Eugeniainversa";"EN"
2204;"";"Myrtaceae";"Eugeniaischnosceles";"CR"
2205;"*";"Myrtaceae";"Eugeniaitacarensis";"EN"
2206;"";"Myrtaceae";"Eugeniaitaguahiensis";"EN"
2207;"";"Myrtaceae";"Eugeniaitajurensis";"EN"
2208;"";"Myrtaceae";"Eugeniajaneirensis";"EN"
2209;"*";"Myrtaceae";"Eugeniajoenssonii";"EN"
2210;"";"Myrtaceae";"Eugenialacistema";"EN"
2211;"";"Myrtaceae";"Eugenialagoensis";"EN"
2212;"*";"Myrtaceae";"Eugenialeonorae";"EN"
2213;"";"Myrtaceae";"Eugenialongifolia";"EN"
2214;"";"Myrtaceae";"Eugenialongipetiolata";"EN"
2215;"";"Myrtaceae";"Eugenia longohypanthiata";"EN"
2216;"";"Myrtaceae";"Eugeniamacahensis";"EN"
2217;"*";"Myrtaceae";"Eugenia macrobracteolata";"EN"
2218;"*";"Myrtaceae";"Eugeniamalacantha";"VU"
2219;"";"Myrtaceae";"Eugeniamarambaiensis";"CR"
2220;"*";"Myrtaceae";"Eugenia mattosii";"EN"
2221;"";"Myrtaceae";"Eugeniamembranifolia";"VU"
2222;"";"Myrtaceae";"Eugenia mollicoma";"CR"
2223;"";"Myrtaceae";"Eugenia moonioides";"EN"
2224;"*";"Myrtaceae";"Eugeniamyrciariifolia";"EN"
2225;"";"Myrtaceae";"Eugeniamyrobalana";"EN"
2226;"";"Myrtaceae";"Eugenianeolaurifolia";"EN"
2227;"";"Myrtaceae";"Eugenianeoriedeliana";"CR"
2228;"*";"Myrtaceae";"Eugenianeotristis";"EN"
2229;"";"Myrtaceae";"Eugeniaochracea";"EN"
2230;"*";"Myrtaceae";"Eugeniapachyclada";"EN"
2231;"";"Myrtaceae";"Eugeniapantagensis";"VU"
2232;"";"Myrtaceae";"Eugeniapercrenata";"VU"
2233;"";"Myrtaceae";"Eugeniapersicifolia";"VU"
2234;"*";"Myrtaceae";"Eugeniaperuibensis";"CR"
2235;"";"Myrtaceae";"Eugeniapithecocephala";"CR"
2236;"*";"Myrtaceae";"Eugeniapruinosa";"EN"
2237;"*";"Myrtaceae";"Eugenia pseudomalacantha";"EN"
2238;"";"Myrtaceae";"Eugeniapulcherrima";"VU"
2239;"";"Myrtaceae";"Eugenia regia";"EN"
2240;"*";"Myrtaceae";"Eugenia reitziana";"EN"
2241;"*";"Myrtaceae";"Eugeniarotundicosta";"EN"
2242;"";"Myrtaceae";"Eugeniarugosissima";"CR"
2243;"";"Myrtaceae";"Eugenia ruschiana";"CR"
2244;"";"Myrtaceae";"Eugeniasalacifolia";"EN"
2245;"*";"Myrtaceae";"Eugeniasclerocalyx";"VU"
2246;"";"Myrtaceae";"Eugeniasessilifolia";"CR"
2247;"";"Myrtaceae";"Eugeniasobraliana";"EN"
2248;"";"Myrtaceae";"Eugeniasulcatifolia";"EN"
2249;"";"Myrtaceae";"Eugenia tenuipedunculata";"VU"
2250;"";"Myrtaceae";"Eugenia theodorae";"CR"
2251;"";"Myrtaceae";"Eugenia tumescens";"CR"
2252;"";"Myrtaceae";"Eugeniavalsuganana";"EN"
2253;"*";"Myrtaceae";"Eugenia vattimoana";"CR"
2254;"*";"Myrtaceae";"Eugenia villaenovae";"EN"
2255;"";"Myrtaceae";"Eugeniaxanthoxyloides";"VU"
2256;"";"Myrtaceae";"Myrceugeniabananalensis";"CR"
2257;"*";"Myrtaceae";"Myrceugeniabracteosa";"EN"
2258;"*";"Myrtaceae";"Myrceugenia brevipedicellata";"EN"
2259;"*";"Myrtaceae";"Myrceugeniafoveolata";"VU"
2260;"*";"Myrtaceae";"Myrceugeniafranciscensis";"VU"
2261;"*";"Myrtaceae";"Myrceugenia gertii";"EN"
2262;"*";"Myrtaceae";"Myrceugeniahamoniana";"EN"
2263;"*";"Myrtaceae";"Myrceugeniahatschbachii";"EN"
2264;"*";"Myrtaceae";"Myrceugeniahoehnei";"VU"
2265;"*";"Myrtaceae";"Myrceugenia kleinii";"VU"
2266;"*";"Myrtaceae";"Myrciaalmasensis";"EN"
2267;"";"Myrtaceae";"Myrciaamplexicaulis";"EN"
2268;"";"Myrtaceae";"Myrcia carioca";"VU"
2269;"";"Myrtaceae";"Myrcia congestiflora";"VU"
2270;"";"Myrtaceae";"Myrcia cymatophylla";"EN"
2271;"";"Myrtaceae";"Myrcia espiritosantensis";"EN"
2272;"*";"Myrtaceae";"Myrciafusiformis";"VU"
2273;"*";"Myrtaceae";"Myrciagilsoniana";"EN"
2274;"*";"Myrtaceae";"Myrciahexasticha";"EN"
2275;"";"Myrtaceae";"Myrcialughadhae";"EN"
2276;"*";"Myrtaceae";"Myrcia magnifolia";"EN"
2277;"";"Myrtaceae";"Myrcia martiusiana";"EN"
2278;"*";"Myrtaceae";"Myrcia neocambessedeana";"CR"
2279;"*";"Myrtaceae";"Myrcianeosericea";"EN"
2280;"";"Myrtaceae";"Myrcia pendula";"EN"
2281;"*";"Myrtaceae";"Myrcia pileata";"VU"
2282;"*";"Myrtaceae";"Myrcia restingae";"EN"
2283;"";"Myrtaceae";"Myrcia reticulata";"EN"
2284;"*";"Myrtaceae";"Myrcia riodocensis";"EN"
2285;"";"Myrtaceae";"Myrcia robusta";"CR"
2286;"*";"Myrtaceae";"Myrcia rupicola";"EN"
2287;"";"Myrtaceae";"Myrcia ruschii";"EN"
2288;"*";"Myrtaceae";"Myrciaskortzoviana";"CR"
2289;"";"Myrtaceae";"Myrciastictophylla";"CR"
2290;"";"Myrtaceae";"Myrcia velutiflora";"CR"
2291;"";"Myrtaceae";"Myrcia warmingiana";"EN"
2292;"";"Myrtaceae";"Myrciariaalagoana";"EN"
2293;"";"Myrtaceae";"Myrciaria evanida";"EN"
2294;"";"Myrtaceae";"Myrciarialeucadendron";"CR"
2295;"*";"Myrtaceae";"Myrciariaplinioides";"EN"
2296;"*";"Myrtaceae";"Neomitranthes amblymitra";"EN"
2297;"*";"Myrtaceae";"Neomitranthes cordifolia";"EN"
2298;"*";"Myrtaceae";"Neomitranthesgracilis";"EN"
2299;"*";"Myrtaceae";"Neomitranthesobtusa";"EN"
2300;"*";"Myrtaceae";"Neomitranthespedicellata";"EN"
2301;"";"Myrtaceae";"Neomitranthespereireana";"VU"
2302;"*";"Myrtaceae";"Neomitranthes stictophylla";"EN"
2303;"*";"Myrtaceae";"Plinia callosa";"EN"
